id,token_number,appointment_id,hospital_id,department_id,doctor_id,issued_at,called_at,queue_position_at_issue,patients_ahead_at_issue
qtok_ee64d631b4ed,CAR-0009,appt_960166473de5,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-07 10:40:00,2026-07-07 11:27:00,9,7
qtok_0c2782395699,CAR-0010,appt_5c3c395fbd5c,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-07 10:51:00,2026-07-07 11:55:00,10,10
qtok_749c22f19729,CAR-0001,appt_b5b862dcb8e9,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 09:15:00,2026-07-09 09:33:00,1,1
qtok_b5c2b185e3ce,CAR-0002,appt_1b6620f916a9,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 09:59:00,2026-07-09 10:16:00,2,1
qtok_6c1bb68027ab,CAR-0004,appt_54ed6ac0234d,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 10:15:00,2026-07-09 10:31:00,4,4
qtok_d3dd7cd96337,CAR-0005,appt_bd7836281b72,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 10:29:00,2026-07-09 10:49:00,5,5
qtok_02a1e4d544b7,CAR-0006,appt_3bf5f528a4dd,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 10:45:00,2026-07-09 11:15:00,6,4
qtok_2dae5f24dd86,CAR-0007,appt_709a69ee5753,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 11:12:00,2026-07-09 11:42:00,7,7
qtok_abc6ecac106e,CAR-0008,appt_d171edc8e302,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 11:26:00,2026-07-09 12:02:00,8,6
qtok_cadebdeea62a,CAR-0009,appt_768cc2ae12ec,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 11:33:00,2026-07-09 12:14:00,9,8
qtok_8b00066ab6d3,CAR-0001,appt_acf79b029e28,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 13:57:00,2026-07-09 14:09:00,1,0
qtok_87fe276675e1,CAR-0002,appt_4c939d19725a,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 14:15:00,2026-07-09 14:45:00,2,0
qtok_e2be0763d31b,CAR-0003,appt_cf8a02556633,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 14:46:00,2026-07-09 15:17:00,3,2
qtok_1891dd36e34e,CAR-0004,appt_000af3cdfb30,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 16:34:00,2026-07-09 17:04:00,4,3
qtok_1bee5e0dfb00,CAR-0005,appt_0af6ad080870,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 16:41:00,2026-07-09 17:07:00,5,4
qtok_90a44fec2768,CAR-0006,appt_6e68aaf3be00,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 17:29:00,2026-07-09 18:04:00,6,4
qtok_b058990fd330,CAR-0007,appt_8e370d546435,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-09 17:48:00,2026-07-09 18:26:00,7,5
qtok_47fb66c4f1e0,CAR-0002,appt_53212b840130,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-13 09:39:00,2026-07-13 10:05:00,2,2
qtok_fa117d919762,CAR-0006,appt_b1f7614e959c,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-13 11:02:00,2026-07-13 11:38:00,6,5
qtok_c9e17060a45c,CAR-0007,appt_0b4c117ea12b,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-13 11:15:00,2026-07-13 11:54:00,7,5
qtok_884f3786528f,CAR-0008,appt_dfd4b0c14b85,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-13 11:30:00,2026-07-13 12:03:00,8,6
qtok_bf15ab8f3240,CAR-0009,appt_3e96561cc251,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-13 11:55:00,2026-07-13 12:47:00,9,9
qtok_9a29785cd2d6,CAR-0001,appt_2389b7b02d7d,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-14 09:03:00,2026-07-14 09:19:00,1,0
qtok_cef9d4684a1d,CAR-0002,appt_aa99b868a306,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-14 09:10:00,2026-07-14 09:33:00,2,1
qtok_df84e837e160,CAR-0003,appt_05cd9974a075,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-14 09:25:00,2026-07-14 09:57:00,3,3
qtok_5313f7972839,CAR-0004,appt_dc40054e9006,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-14 09:36:00,2026-07-14 10:15:00,4,4
qtok_aef1e0ec076f,CAR-0005,appt_3d544f3a3882,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-14 09:33:00,2026-07-14 10:06:00,5,3
qtok_6a92e508e24e,CAR-0006,appt_23cab1649948,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-14 09:51:00,2026-07-14 10:33:00,6,4
qtok_53b9d54370b6,CAR-0007,appt_21544ec20121,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-14 09:59:00,2026-07-14 10:46:00,7,6
qtok_9d960261d359,CAR-0008,appt_549881fe74c4,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-14 10:24:00,2026-07-14 11:26:00,8,7
qtok_0dfbaab48e38,CAR-0001,appt_ded29dcf4e0c,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 09:17:00,2026-07-16 09:28:00,1,1
qtok_71603f240431,CAR-0002,appt_1da7ada56c65,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 09:20:00,2026-07-16 09:40:00,2,2
qtok_55551c5cd7d0,CAR-0003,appt_840b8a59a7d7,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 10:08:00,2026-07-16 10:27:00,3,3
qtok_8a2c1048ff51,CAR-0005,appt_c45f83c4d480,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 10:54:00,2026-07-16 11:14:00,5,5
qtok_04486b085392,CAR-0006,appt_31687386f9f4,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 11:07:00,2026-07-16 11:35:00,6,5
qtok_cbd7a76f88ed,CAR-0007,appt_8363012847a0,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 11:41:00,2026-07-16 12:06:00,7,6
qtok_5b0c2edcf4cc,CAR-0008,appt_6d5baedd2907,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 11:45:00,2026-07-16 12:19:00,8,6
qtok_d9a3d8c894fd,CAR-0009,appt_abacfe9621e6,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 12:17:00,2026-07-16 13:05:00,9,9
qtok_a66bb16dedfa,CAR-0001,appt_8ef3eb6aa459,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 14:25:00,2026-07-16 14:39:00,1,1
qtok_f5a08d03d65f,CAR-0002,appt_3b4204cdf178,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 14:31:00,2026-07-16 14:53:00,2,0
qtok_ef93a6499acc,CAR-0003,appt_e5affcacf81a,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 14:50:00,2026-07-16 15:14:00,3,1
qtok_22af3d247e81,CAR-0004,appt_e153aa955377,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 15:23:00,2026-07-16 15:54:00,4,2
qtok_e679f07abdb1,CAR-0005,appt_1d181b202691,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 15:30:00,2026-07-16 16:02:00,5,3
qtok_8475a016d939,CAR-0006,appt_67ac68fd4b7b,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 16:54:00,2026-07-16 17:24:00,6,5
qtok_e8647b3b33ec,CAR-0007,appt_f1c95603783c,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-16 17:15:00,2026-07-16 17:51:00,7,7
qtok_10a7e65063a9,CAR-0001,appt_e7c0c31236ad,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-20 09:41:00,2026-07-20 09:56:00,1,0
qtok_29290fab2d66,CAR-0002,appt_1e9ec0d13d28,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-20 10:10:00,2026-07-20 10:26:00,2,2
qtok_0aef08ae5467,CAR-0003,appt_43a8897b613b,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-20 10:27:00,2026-07-20 11:04:00,3,3
qtok_b2c456d46e1c,CAR-0004,appt_d861e170fd9f,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-20 10:30:00,2026-07-20 10:55:00,4,3
qtok_9ada887f6177,CAR-0005,appt_24f29f285bfa,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-20 10:58:00,2026-07-20 11:22:00,5,3
qtok_9c74ba2bae1a,CAR-0006,appt_fba2c38bebf0,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-20 10:50:00,2026-07-20 11:29:00,6,6
qtok_dfc2d6334834,CAR-0007,appt_738c8f3d6f20,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-20 11:25:00,2026-07-20 12:03:00,7,6
qtok_15af2a8b1834,CAR-0008,appt_0cdf77ff7be8,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-20 11:36:00,2026-07-20 12:14:00,8,8
qtok_b7a373942eaf,CAR-0001,appt_af240c869809,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 08:02:00,2026-07-21 08:22:00,1,0
qtok_4a33477784fd,CAR-0003,appt_e3251a96b72f,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 08:10:00,2026-07-21 08:37:00,3,1
qtok_4375bbf7e728,CAR-0004,appt_e1cfe531b62e,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 08:42:00,2026-07-21 09:15:00,4,3
qtok_5cf83868977e,CAR-0005,appt_c561940b0317,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 09:20:00,2026-07-21 10:01:00,5,5
qtok_7a753943b269,CAR-0006,appt_fec4891e961c,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 09:32:00,2026-07-21 10:13:00,6,6
qtok_1fc5898e5d2f,CAR-0007,appt_a5d8e235d62d,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 09:59:00,2026-07-21 10:29:00,7,6
qtok_941df0aec3cd,CAR-0008,appt_9f24234b0200,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 09:50:00,2026-07-21 10:43:00,8,7
qtok_d5f840ca674a,CAR-0010,appt_1850503fca17,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 10:11:00,2026-07-21 10:58:00,10,8
qtok_b8a034bfc09f,CAR-0011,appt_0b66aa3a4956,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 10:35:00,2026-07-21 11:33:00,11,9
qtok_7c6349c932eb,CAR-0012,appt_0086ef3fa569,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 10:47:00,2026-07-21 12:02:00,12,12
qtok_b2e8868d0eb7,CAR-0013,appt_2cfb673ec57a,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-21 10:55:00,2026-07-21 12:23:00,13,13
qtok_9189e3ac00c0,CAR-0001,appt_f6f1f9b087fc,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 09:00:00,2026-07-23 09:06:00,1,0
qtok_61d51b670096,CAR-0002,appt_06f6547ab281,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 09:12:00,2026-07-23 09:32:00,2,2
qtok_4ff21af49a22,CAR-0003,appt_925abc4dd2f9,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 10:01:00,2026-07-23 10:22:00,3,1
qtok_738fb7e77d9f,CAR-0004,appt_1ada363562bd,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 10:11:00,2026-07-23 10:40:00,4,2
qtok_b6a2ac698423,CAR-0006,appt_5b93bba365ef,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 11:30:00,2026-07-23 12:02:00,6,4
qtok_7fbef6c4beae,CAR-0009,appt_3855b7d0651f,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 12:24:00,2026-07-23 13:06:00,9,7
qtok_22b217e65cf2,CAR-0001,appt_04f63683c07a,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 14:00:00,2026-07-23 14:18:00,1,1
qtok_5209729b5e41,CAR-0002,appt_51de52602e52,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 14:53:00,2026-07-23 15:09:00,2,2
qtok_10bd89b28bee,CAR-0003,appt_070ca22ae269,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 15:17:00,2026-07-23 15:46:00,3,2
qtok_71afc5d24769,CAR-0004,appt_fe9b76c9305e,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 15:45:00,2026-07-23 16:16:00,4,4
qtok_66d371002f56,CAR-0005,appt_eeafc8442715,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 16:19:00,2026-07-23 16:44:00,5,4
qtok_9fba7ae23825,CAR-0006,appt_388331779e55,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-23 17:30:00,2026-07-23 18:02:00,6,5
qtok_97620735f40b,CAR-0002,appt_c01a1ac6532f,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-27 09:17:00,2026-07-27 09:36:00,2,1
qtok_3eeb6cefff39,CAR-0003,appt_7fe72fefcb3a,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-27 10:15:00,2026-07-27 10:27:00,3,3
qtok_22d03f3e837c,CAR-0004,appt_ced79483109c,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-27 10:15:00,2026-07-27 10:30:00,4,4
qtok_fd41b053d08b,CAR-0005,appt_1191ab511d1a,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-27 10:20:00,2026-07-27 10:46:00,5,5
qtok_810c1f098dc3,CAR-0006,appt_3658c896b8b8,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-27 10:52:00,2026-07-27 11:18:00,6,6
qtok_dab6c8fbb1bd,CAR-0007,appt_122668319373,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-27 11:09:00,2026-07-27 11:43:00,7,7
qtok_b60c9fdd907a,CAR-0008,appt_469400d68b0a,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-27 11:40:00,2026-07-27 12:27:00,8,7
qtok_87d192fc6e6f,CAR-0009,appt_dbd0da51b641,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-27 11:45:00,2026-07-27 12:25:00,9,7
qtok_df415762ea45,CAR-0001,appt_84a90e821530,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 08:06:00,2026-07-28 08:15:00,1,0
qtok_4ba0353d0235,CAR-0002,appt_99c1ebed5aff,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 08:14:00,2026-07-28 08:32:00,2,0
qtok_e6d94fbfc478,CAR-0003,appt_919cb026ac1a,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 09:00:00,2026-07-28 09:25:00,3,2
qtok_dde549bd011d,CAR-0004,appt_c36d971ef894,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 09:02:00,2026-07-28 09:38:00,4,4
qtok_f91a3a99f348,CAR-0005,appt_c2009ac95a39,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 09:39:00,2026-07-28 10:10:00,5,3
qtok_f86ef0916ee1,CAR-0006,appt_58635ea3fad7,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 09:37:00,2026-07-28 10:31:00,6,4
qtok_81aa87f522b5,CAR-0007,appt_8f198e3dd07f,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 09:46:00,2026-07-28 10:35:00,7,7
qtok_6fc7ce5d0fd3,CAR-0008,appt_a74fe252efa9,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 10:03:00,2026-07-28 11:01:00,8,7
qtok_65092943645b,CAR-0009,appt_98ad8c44571c,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 10:10:00,2026-07-28 11:15:00,9,9
qtok_7993623dfb48,CAR-0010,appt_91367fcf56b0,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 10:24:00,2026-07-28 11:43:00,10,10
qtok_9952e4157ebb,CAR-0011,appt_f0f5e85d9d89,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 10:25:00,2026-07-28 11:40:00,11,10
qtok_33cce4ddf7d7,CAR-0012,appt_e5e078b2bf3a,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 10:54:00,2026-07-28 12:08:00,12,12
qtok_09aab9a1ff2c,CAR-0013,appt_0021c2551d7b,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-28 10:41:00,2026-07-28 12:25:00,13,13
qtok_9ecea67ee0bf,CAR-0001,appt_5e0b4ff1cf79,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 09:29:00,2026-07-30 09:45:00,1,0
qtok_efedfdd7e022,CAR-0002,appt_bac3b9e0a1c7,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 09:56:00,2026-07-30 10:17:00,2,0
qtok_b042006dc418,CAR-0003,appt_d305ac593815,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 10:30:00,2026-07-30 10:52:00,3,3
qtok_9d4cae5f83d7,CAR-0004,appt_ba5ab591496c,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 11:00:00,2026-07-30 11:34:00,4,3
qtok_11edde2106df,CAR-0005,appt_0b4acc21e4d6,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 11:06:00,2026-07-30 11:38:00,5,4
qtok_314ea520cac3,CAR-0006,appt_da8a2dc7bef7,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 11:25:00,2026-07-30 12:05:00,6,6
qtok_6b9d1ca9f49b,CAR-0007,appt_e8e7d6051d0e,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 11:59:00,2026-07-30 12:45:00,7,7
qtok_3f0ae2184827,CAR-0008,appt_e6884cefc507,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 12:28:00,2026-07-30 12:59:00,8,8
qtok_fc511c14aacb,CAR-0009,appt_4a06d7e4ae4b,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 12:33:00,2026-07-30 13:31:00,9,9
qtok_7f86cb5cc975,CAR-0001,appt_2957007d1246,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 14:09:00,2026-07-30 14:15:00,1,1
qtok_ce5359d2fbbd,CAR-0002,appt_1e103e0b9d6d,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 14:25:00,2026-07-30 14:45:00,2,1
qtok_6961ac7ffa5f,CAR-0003,appt_eaa8da9128de,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 14:58:00,2026-07-30 15:22:00,3,3
qtok_bdce599f12cc,CAR-0004,appt_6809c3c47c19,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 14:56:00,2026-07-30 15:29:00,4,2
qtok_ce76c3631e14,CAR-0005,appt_c617ed16f5ff,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 15:12:00,2026-07-30 15:34:00,5,3
qtok_d47a6da30df7,CAR-0006,appt_a72ead0f3582,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 15:29:00,2026-07-30 15:50:00,6,4
qtok_b0a671330bd6,CAR-0008,appt_986e0d79ca1c,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 16:15:00,2026-07-30 16:44:00,8,8
qtok_74ebe5a35cf7,CAR-0009,appt_d921dc90aa80,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 16:52:00,2026-07-30 17:37:00,9,8
qtok_a8ef22a88f51,CAR-0010,appt_ac78b45a8ab7,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 17:13:00,2026-07-30 18:00:00,10,8
qtok_7156a5d9ea5e,CAR-0011,appt_63023bfa027a,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-07-30 17:53:00,2026-07-30 18:31:00,11,9
qtok_1374e6fa544e,CAR-0001,appt_879390f71f23,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-03 09:27:00,2026-08-03 09:45:00,1,1
qtok_99adf7be9b36,CAR-0002,appt_04f968e070f2,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-03 09:56:00,2026-08-03 10:18:00,2,2
qtok_b2c582eba2dc,CAR-0003,appt_b0caaf8bb249,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-03 10:02:00,2026-08-03 10:17:00,3,1
qtok_ca0d9bdf201b,CAR-0004,appt_04778f37dce1,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-03 10:37:00,2026-08-03 11:07:00,4,3
qtok_444d7d4b8ffb,CAR-0005,appt_2ed83dcd2869,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-03 10:53:00,2026-08-03 11:22:00,5,5
qtok_fad588418df9,CAR-0007,appt_d1ab305bc753,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-03 11:29:00,2026-08-03 12:10:00,7,7
qtok_8a01d70a530e,CAR-0008,appt_7c3fd2b05ca9,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-03 11:49:00,2026-08-03 12:30:00,8,6
qtok_f0fe0406e505,CAR-0001,appt_b96c4f2e9bc2,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-04 08:03:00,2026-08-04 08:21:00,1,1
qtok_9a63f03c4d0a,CAR-0002,appt_7a69da37320b,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-04 08:30:00,2026-08-04 08:55:00,2,2
qtok_31793488e790,CAR-0003,appt_3522a3be5d49,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-04 09:04:00,2026-08-04 09:22:00,3,3
qtok_6a9b19afeeef,CAR-0004,appt_b62ee2183586,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-04 09:21:00,2026-08-04 09:41:00,4,3
qtok_65a487a2c1af,CAR-0005,appt_d1c0f6bb8fe8,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-04 09:20:00,2026-08-04 10:02:00,5,3
qtok_80e01de264ff,CAR-0006,appt_1436a56f1e58,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-04 09:46:00,2026-08-04 10:12:00,6,6
qtok_0798efdc0365,CAR-0008,appt_2f74be526563,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-04 10:15:00,2026-08-04 11:06:00,8,8
qtok_f521599a549c,CAR-0009,appt_6595a6ad39e8,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-04 10:42:00,2026-08-04 11:30:00,9,9
qtok_5b0515c0092f,CAR-0010,appt_b8e1241a91d7,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-04 10:44:00,2026-08-04 11:54:00,10,10
qtok_8de56401eb44,CAR-0011,appt_3a58265b2c43,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-04 11:02:00,2026-08-04 11:59:00,11,11
qtok_dc0dcff0d53e,CAR-0002,appt_1af2eb58e24b,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-06 09:42:00,2026-08-06 10:02:00,2,1
qtok_c4b3de7e1cbf,CAR-0003,appt_a600cad598e0,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-06 10:03:00,2026-08-06 10:28:00,3,3
qtok_630e9ed66a1e,CAR-0004,appt_90edc95810c9,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-06 10:15:00,2026-08-06 10:43:00,4,2
qtok_53ef95f2de34,CAR-0005,appt_e2c7ed92a8d0,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-06 10:26:00,2026-08-06 11:02:00,5,5
qtok_98f4d3d5438a,CAR-0006,appt_70520e0a8822,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-06 10:53:00,2026-08-06 11:18:00,6,6
qtok_a1c2f6d90fa0,CAR-0007,appt_5218f280debc,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-06 11:11:00,2026-08-06 11:46:00,7,6
qtok_c9bd0ef4c516,CAR-0008,appt_70ced8dc3a02,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-06 11:38:00,2026-08-06 12:23:00,8,8
qtok_2906f1019a2c,CAR-0009,appt_b29dcfc0e984,hosp_83b025a86289,dept_f5c547ce04dd,doc_2f2d123240f4,2026-08-06 12:13:00,2026-08-06 13:05:00,9,7
